file	line	anchor	info	status	wrap	v26	v27	vsim27	v27on26	vsim27on26	err_line	first_error
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1820	65-the-render-and-eyeball-recipe	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1911	66-streaming-detokenization	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1951	71-declaring-a-tool	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	1985	71-declaring-a-tool	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2007	71-declaring-a-tool	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2032	72-toolcall-and-executing-one	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2101	73-the-ten-formats	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2177	75-detection-toolcallformatinfer-rule-by-rule	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2201	75-detection-toolcallformatinfer-rule-by-rule	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2208	75-detection-toolcallformatinfer-rule-by-rule	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2246	75-detection-toolcallformatinfer-rule-by-rule	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2264	76-toolcallprocessor--the-streaming-state-machine	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2317	77-the-end-to-end-loop-both-ways	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2357	77-the-end-to-end-loop-both-ways	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2390	77-the-end-to-end-loop-both-ways	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2420	78-when-your-models-format-is-not-one-of-the-ten	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2432	78-when-your-models-format-is-not-one-of-the-ten	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2451	78-when-your-models-format-is-not-one-of-the-ten	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2482	78-when-your-models-format-is-not-one-of-the-ten	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2548	81-the-protocol	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2644	83-the-trimmability-contract	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2677	83-the-trimmability-contract	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2729	84-where-the-cache-actually-gets-created	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2749	85-quantized-kv-kvbits-kvscheme-and-turboquant	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2772	85-quantized-kv-kvbits-kvscheme-and-turboquant	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2877	86-prompt-caching-to-disk	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2906	86-prompt-caching-to-disk	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2929	87-cross-turn-reuse-and-the-attentionwithcacheupdate-footgun	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	2961	87-cross-turn-reuse-and-the-attentionwithcacheupdate-footgun	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	3000	88-sizing-a-kv-cache-and-the-decision-rule	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	3049	what-happens	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	3144	the-class-of-error-port-the-line-lose-the-semantics	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	3244	the-mitigation-you-can-apply-today	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	3282	93-a-third-for-the-same-shelf-mlxcompile-and-kvcachesimple	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	3312	94-how-to-detect-all-three-in-your-own-app	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	3393	101-the-types	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	3448	103-embedding-a-batch-correctly	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/02-generation-tools-and-caching.md	3535	104-the-pipeline-and-the-part-that-is-actually-hard	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	159	1--the-two-gates-and-the-four-cell-matrix	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	201	1--the-two-gates-and-the-four-cell-matrix	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	237	11-the-matrix	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	274	12-turning-the-trait-off	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	375	21-the-one-line-version-from-the-readme	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	430	31-packageswift	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	479	32-the-eight-imports-and-why-the-macro-needs-them	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	571	41-the-declaration	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	589	41-the-declaration	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	609	42-what-it-expands-to-exactly	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	653	43-a-complete-copyable-program	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	732	51-the-signature	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	800	52-weightslocation--what-it-is-not-used-for	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	812	53-complete-a-model-from-a-directory-you-already-have	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	877	54-containerloader-and-why-it-is-a-closure-and-not-a-protocol	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	931	62-the-adapter-refuses-to-infer-them-and-says-so-twice	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	959	63-what-reasoning-actually-switches--the-sharpest-doc-comment-in-the-repo	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	997	64-️-silent-failure-prevented-the-vision-gate-the-sdk-does-not-do	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1059	71-the-availability-enum	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1102	72-the-resolution-order-and-why-it-is-that-order	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1140	73-️-silent-failure-available-does-not-mean-the-weights-are-complete	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1180	74-disk-space-pre-flight	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1240	75-preload-vs-warmup-vs-prewarm--three-different-things	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1272	76-️-silent-failure-the-prewarm-witness-must-match-exactly	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1316	77-the-modelcache-actor-the-reason-any-of-this-is-fast	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1351	77-the-modelcache-actor-the-reason-any-of-this-is-fast	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1384	78-evict-and-evictall	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1439	81-transcriptconverter--entries-in-chatmessages-out	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1491	81-transcriptconverter--entries-in-chatmessages-out	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1530	82-samplingmodemapper--three-cases-one-precedence-ladder	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1587	82-samplingmodemapper--three-cases-one-precedence-ladder	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1600	82-samplingmodemapper--three-cases-one-precedence-ladder	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1623	82-samplingmodemapper--three-cases-one-precedence-ladder	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1637	83-modelconfigurationresolver-and-modeldescriptor--the-seam-and-its-trap	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1693	83-modelconfigurationresolver-and-modeldescriptor--the-seam-and-its-trap	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1724	83-modelconfigurationresolver-and-modeldescriptor--the-seam-and-its-trap	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1823	84-executorrespond--the-dispatch-tree	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1853	84-executorrespond--the-dispatch-tree	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1876	85-the-tool-paths	compile:27 imports:FoundationModels	VERIFIED	top	-	pass	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1929	85-the-tool-paths	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	1958	85-the-tool-paths	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2008	85-the-tool-paths	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2041	86-schemaconverter--the-two-grammars-and-the-defs-bug-class	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2056	86-schemaconverter--the-two-grammars-and-the-defs-bug-class	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2177	87-streaming-and-what-the-27-sdk-took-away	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2201	87-streaming-and-what-the-27-sdk-took-away	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2224	88-️-silent-failure-usage-is-never-forwarded-to-the-framework	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2264	89-mlxdownloadprogress--the-observable	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2286	89-mlxdownloadprogress--the-observable	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2305	89-mlxdownloadprogress--the-observable	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2343	91-the-mechanism-in-one-paragraph	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2375	91-the-mechanism-in-one-paragraph	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2400	92-the-three-types-you-touch	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2492	93-guidedgenerationlooprun--the-signature	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2537	93-guidedgenerationlooprun--the-signature	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2626	94-the-zone-policy--a-budget-mechanism-not-a-quality-mechanism	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2645	94-the-zone-policy--a-budget-mechanism-not-a-quality-mechanism	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2665	94-the-zone-policy--a-budget-mechanism-not-a-quality-mechanism	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2684	95-stop-tokens-and-the-three-sources	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2745	96-fast-forward-tokens-and-the-tokenization-boundary-problem	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2765	96-fast-forward-tokens-and-the-tokenization-boundary-problem	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2809	97-standalone-guided-generation-without-foundation-models	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2869	97-standalone-guided-generation-without-foundation-models	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2900	98-constraint-cloning-and-the-fork-fallback	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2911	98-constraint-cloning-and-the-fork-fallback	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2945	99-️-silent-failure-flushlogs-always-returns-nil	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2958	99-️-silent-failure-flushlogs-always-returns-nil	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	2976	99-️-silent-failure-flushlogs-always-returns-nil	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	3002	99-️-silent-failure-flushlogs-always-returns-nil	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	3050	102-the-smoking-gun	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	3300	123-things-that-are-not-silent-but-are-surprising	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-13-mlx-swift/references/03-fm-bridge-and-guided-generation.md	3376	131-samplingmodekind-was-renamed-mid-beta	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	580	35-position_ids-is-the-full-position-vector	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	841	42-what-the-reader-enforces	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	861	42-what-the-reader-enforces	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	894	43-the-language-block-and-function_map	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	966	44-the-vlm-variant	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	1457	57-dynamic-shapes-need-a-probe-and-shapelesstrue-is-not-enough	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	2046	82-the-swift-counterpart-and-the-api-delta	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	2078	82-the-swift-counterpart-and-the-api-delta	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	2262	92-the-two-core-ai-module-namespaces--get-this-wrong-and-nothing-compiles	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	2307	94-the-bundle-loader-verbatim	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	2422	95-validate-before-you-load--the-pattern-worth-copying	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	2479	96-the-state-owning-actor	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	2591	97-the-image-placeholder-contract--an-asymmetry-that-will-catch-you	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	2651	97-the-image-placeholder-contract--an-asymmetry-that-will-catch-you	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	2668	98-️-silent-failure-every-core-ai-test-in-this-repo-passes-without-running	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-14-bridges-between-stacks/references/01-mlx2coreai-and-third-party-bridges.md	2772	102-apples-own-code-sets-it-true-for-dynamic-shape-gpu-llms	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
